inf,0.00017928025871533106,Autoimmune neutropenia
inf,0.00021149160190209678,Anteriorly placed anus
inf,0.0002795918320441477,Macrocephaly postnatal
inf,0.0003718587783793262,Partial agenesis of corpus callosum
inf,0.0003718587783793262,Partial or complete agenesis of corpus callosum
inf,0.0004551288765665198,Leprosy
7800.0,0.000512590497937166,Filaminopathy autosomal dominant
7800.0,0.000512590497937166,MYOPATHY DISTAL 4
7800.0,0.000512590497937166,Abnormality of the calf musculature
inf,0.0006339166070986148,Duodenal atresia
3899.5,0.0007688364688469228,Muscle fiber cytoplasmatic inclusion bodies
3899.5,0.0007688364688469228,CharcotMarieTooth disease Type 2B2
3899.5,0.0007688364688469228,BASELVANAGAITESMIRINYOSEF SYNDROME
inf,0.0007695260335627226,Autoimmune hemolytic anemia
inf,0.0008200922603798225,Aphasia
inf,0.0008348352706663627,Phencyclidine Abuse
inf,0.0008571960501871888,Lower limb spasticity
inf,0.0009260514902102305,Skin tag
inf,0.0009495943373714676,Acute Lung Injury
inf,0.0009975665824232393,Birth length greater than 97th percentile
inf,0.0010970572754466917,RomanoWard Syndrome
inf,0.0011140987505880552,Conjunctival hamartoma
inf,0.0011140987505880552,Abnormality of the penis
inf,0.0011924107317301822,Carotid Artery Diseases
inf,0.0012101745815411176,Familial meningioma
inf,0.0012460963037078596,Absence of septum pellucidum
inf,0.0012551588222806244,VENTRICULAR TACHYCARDIA CATECHOLAMINERGIC POLYMORPHIC 1 (disorder)
inf,0.0012642541760652377,Increased thickness of cranium
inf,0.0012642541760652377,Limb Deformities Congenital
inf,0.0012642541760652377,Thickened calvaria
inf,0.0013195158382297908,Hyperkeratosis generalized
inf,0.0013381990739827602,Long nose
inf,0.0013664701917027954,Frequent falls
inf,0.0013854817795775137,Iridocorneotrabecular dysgenesis (disorder)
inf,0.0014433045882953043,Stricture of anus
inf,0.001453056646324055,Adrenal Gland Neoplasms
inf,0.0014923932305627202,Juvenile polyposis syndrome
inf,0.0015222404384694812,Polyp of large intestine
inf,0.001562496408650066,Hematochezia
inf,0.0016864164995645163,Marfanoid body habitus
inf,0.0016969566026863914,Hepatitis
1299.1666666666667,0.0017934918319636054,Reginato Schiapachasse syndrome
1299.1666666666667,0.0017934918319636054,Hereditary clubbing
inf,0.0018259989867067397,Abnormal visual pursuit
inf,0.0018259989867067397,Impaired smooth pursuit
inf,0.0019146540596975499,Recurrent fungal infections
inf,0.0019258837022766697,Prolonged QT interval
inf,0.001993951097206243,Gastrointestinal hamartomatous polyps
inf,0.001993951097206243,Hamartomatous polyp
1113.4285714285713,0.002049573542642414,Thickening of the scalp
1113.4285714285713,0.002049573542642414,Cutis verticis gyrata
1113.4285714285713,0.002049573542642414,Scalp folds
1113.4285714285713,0.002049573542642414,Osteoarthropathy Primary Hypertrophic
inf,0.002086546395663674,Fissured tongue
inf,0.002133632089986487,Abnormal vertebral bodies
inf,0.002133632089986487,Multiple vertebral anomalies
inf,0.002133632089986487,Congenital anomaly of spine
inf,0.0021454856015966145,Syncope
inf,0.002157371948418941,Thumb aplasia
inf,0.0021932280001630924,Acanthosis Nigricans
inf,0.0022172962107201914,Joint swelling
inf,0.002253644790646899,Visceral angiomatosis
974.125,0.002305622401209574,Joint swelling onset late infancy
974.125,0.002305622401209574,Clubbing of toes
974.125,0.002305622401209574,Ohdo syndrome MaatKievitBrunner type
inf,0.0023148824614344777,Precursor BCell Lymphoblastic LeukemiaLymphoma
inf,0.0023396073762355523,MELANOMA CUTANEOUS MALIGNANT 1
inf,0.0023396073762355523,Hypertrichosis
inf,0.0023644636318844807,Patella aplasiahypoplasia
inf,0.0023769410125279037,Lipoma
inf,0.0024398204439272713,Malignant Squamous Cell Neoplasm
inf,0.0024398204439272713,Coughing
inf,0.0025163593236104767,Thick vermilion border
865.7777777777778,0.0025616384078393723,LYMPHOPROLIFERATIVE SYNDROME 1
865.7777777777778,0.0025616384078393723,Lymphoproliferative Syndrome EbvAssociated Autosomal 1
inf,0.0025810446916812,Congenital Abnormality
inf,0.002807115127807133,Bifid scrotum
inf,0.002902961112274395,Hamartoma Syndrome Multiple
inf,0.002930641196174479,Adenocarcinoma Of Esophagus
inf,0.003028555799011242,Macule
inf,0.0030994798574044548,Tachycardia Ventricular
inf,0.0031280793272482387,Goiter
inf,0.0031424283149861995,Malignant neoplasm of prostate
inf,0.0033913848940318953,Urologic Neoplasms
inf,0.0035118244524494214,Arthritis Experimental
inf,0.0036035332001775867,Mucosal telangiectasiae
inf,0.0036964240155434713,Eosinophilia
inf,0.003727650302366176,Intracranial Hypertension
inf,0.00375900793003463,Hypertrophy
inf,0.003822117207921436,Open Bite
inf,0.003949911853875559,Prostatic Intraepithelial Neoplasias
inf,0.003982188867485928,Acne
inf,0.004014597221946674,Gross motor development delay
inf,0.004096192724310384,Retinal Detachment
inf,0.004096192724310384,Fundus coloboma
inf,0.004129060771742028,Diverticular disease of colon
inf,0.004129060771742028,Colon diverticulum anatomic structure
inf,0.004195190889151808,Congenital heart disease
inf,0.004278592328188697,Fibrous skin tumor of tuberous sclerosis
inf,0.004278592328188697,Sebaceous adenoma
inf,0.00431218275028522,Nevus
486.5625,0.004352830596398304,Medullary carcinoma
inf,0.00455099324875428,Crohn Disease
inf,0.004796239448815934,Choreatic disease
inf,0.004814003298629428,hair abnormalities (nonspecific)
inf,0.004814003298629428,Hair shaft abnormalities
inf,0.004831799983649333,Hereditary Breast and Ovarian Cancer Syndrome
inf,0.004849629503883449,Epistaxis
432.3888888888889,0.004864304124745077,Microtia first degree
inf,0.005011572770548669,Chorea
409.57894736842104,0.00511999161081902,Conjunctival Diseases
inf,0.005139367416506377,Increased IgM levels
inf,0.0051946290786729216,Simple syndactyly of toes first web space
inf,0.005268770987860489,Decreased bone mineral density Z score
inf,0.005306038953730004,Hemangioma Cavernous
inf,0.00539978348461171,Cardiovascular Abnormalities
inf,0.005418630896428959,Lytic lesion
inf,0.005494348895801673,StevensJohnson Syndrome
inf,0.005494348895801673,Bleeding tendency
inf,0.005570592258573855,Meningioma
inf,0.0057052822990966805,Broad thumbs
353.59090909090907,0.00588685695686339,Combined Cellular And Humoral Immune Defects With Granulomas
353.59090909090907,0.00588685695686339,ALPHABETA TCELL LYMPHOPENIA WITH GAMMADELTA TCELL EXPANSION SEVERE CYTOMEGALOVIRUS INFECTION AND AUTOIMMUNITY
353.59090909090907,0.00588685695686339,Chronic Periodontitis
353.59090909090907,0.00588685695686339,Severe Combined Immunodeficiency Autosomal Recessive T CellNegative B CellNegative NK CellPositive
353.59090909090907,0.00588685695686339,Inflammatory Bowel Disease 17
353.59090909090907,0.00588685695686339,CATARACT CONGENITAL OR JUVENILE
inf,0.005900487635739637,Hypotonia severe
inf,0.006039085066520053,Transitional cell carcinoma of bladder
inf,0.006119005973057963,Decreased muscle mass
338.17391304347825,0.0061424130347507416,Xlinked hydrocephalus syndrome
338.17391304347825,0.0061424130347507416,Contracture of joint of thumb
338.17391304347825,0.0061424130347507416,MASA SYNDROME (disorder)
338.17391304347825,0.0061424130347507416,CORPUS CALLOSUM PARTIAL AGENESIS OF XLINKED
inf,0.006280423876325444,Adult TCell LymphomaLeukemia
inf,0.006341497371048022,Hemiplegia and hemiparesis
324.0416666666667,0.006397936260600231,TAKENOUCHIKOSAKI SYNDROME
324.0416666666667,0.006397936260600231,Molybdenum Cofactor Deficiency Complementation Group B
324.0416666666667,0.006397936260600231,Abnormally folded helix
inf,0.006423388390328677,Cachexia
inf,0.0065058047729892945,Anus Imperforate
inf,0.006609564043606757,IgG Deficiency
inf,0.006630414403370707,Short palpebral fissure
311.04,0.006653426634489873,Myoclonic spasms
311.04,0.006653426634489873,Increased urinary taurine
311.04,0.006653426634489873,Mastoiditis
311.04,0.006653426634489873,Increased urinary hypoxanthine
inf,0.006756206101377542,Arthritis
299.03846153846155,0.006908884156107733,Xanthinuria
299.03846153846155,0.006908884156107733,Combined immunodeficiency
299.03846153846155,0.006908884156107733,Xanthine stones
inf,0.007032809929111306,Decreased joint mobility
inf,0.007097429626759947,Redundant skin
inf,0.0071190351963968425,Ischemia
287.9259259259259,0.007164308825927053,Combined molybdoflavoprotein enzyme deficiency
inf,0.0072493581536968036,Marijuana Abuse
inf,0.007271193569815121,Noncancerous mole
inf,0.00733689682947062,Pancytopenia
277.60714285714283,0.00741970064357595,Absence of B cells
277.60714285714283,0.00741970064357595,Absent B cells
inf,0.007424960868637578,Abnormality of the fingernails
inf,0.007424960868637578,Overfolded helix
inf,0.007469189899501618,Abnormal vision
inf,0.007469189899501618,Bilateral single transverse palmar creases
inf,0.0075135502712040565,Female infertility
inf,0.00755804198375979,Cholangiocarcinoma
268.0,0.007675059609185059,Myofibrillar Myopathy
268.0,0.007675059609185059,Jaw Abnormalities
inf,0.007737322242484505,Papule
inf,0.007759880033271858,Failure to thrive in infancy
inf,0.007782470659273215,DandyWalker Syndrome
inf,0.007895916317491357,Lymphoma NonHodgkin
inf,0.007918703954773764,TCell Lymphoma
259.03333333333336,0.007930385722673747,Folate Malabsorption Hereditary
259.03333333333336,0.007930385722673747,Reticuloendotheliosis familial with eosinophilia
259.03333333333336,0.007930385722673747,Malabsorption Syndrome
inf,0.007987263877887873,Lordosis
inf,0.008010182856010769,Hypothyroidism
inf,0.008102187120652917,Headache
250.6451612903226,0.00818567898424819,Abnormal peripheral nervous system morphology
250.6451612903226,0.00818567898424819,Fibrodysplasia Ossificans Progressiva
250.6451612903226,0.00818567898424819,Ectopic ossification in ligament tissue
250.6451612903226,0.00818567898424819,Abnormality of the first metatarsal bone
250.6451612903226,0.00818567898424819,AplasiaHypoplasia of the phalanges of the hallux
250.6451612903226,0.00818567898424819,Progressive cervical vertebral spine fusion
250.6451612903226,0.00818567898424819,Myositis Ossificans
250.6451612903226,0.00818567898424819,Small cervical vertebral bodies
250.6451612903226,0.00818567898424819,Ectopic ossification in tendon tissue
250.6451612903226,0.00818567898424819,SPINOCEREBELLAR ATAXIA 41
inf,0.00821793124373139,Large fontanelle
inf,0.00821793124373139,Wide bregma sutures
inf,0.00821793124373139,Large bregma sutures
inf,0.00821793124373139,Large lateclosing fontanelle
inf,0.008264458739432157,ear infection chronic
inf,0.008264458739432157,Chronic otitis media
242.78125,0.008440939393711953,SCOLIOSIS ISOLATED SUSCEPTIBILITY TO 3
242.78125,0.008440939393711953,HYPOGONADOTROPIC HYPOGONADISM 5 WITH OR WITHOUT ANOSMIA
inf,0.00852270768353439,Palmoplantar Keratosis
inf,0.008617601446852821,Lupus Erythematosus Systemic
235.3939393939394,0.008696166951159347,Lujan Fryns syndrome
235.3939393939394,0.008696166951159347,Arthrogryposis multiplex congenita distal Xlinked
235.3939393939394,0.008696166951159347,Wrinkled face
235.3939393939394,0.008696166951159347,CEROID LIPOFUSCINOSIS NEURONAL 2
235.3939393939394,0.008696166951159347,SPINOCEREBELLAR ATAXIA AUTOSOMAL RECESSIVE 7
inf,0.008760927148190548,Vertigo
inf,0.008760927148190548,Dizziness
228.44117647058823,0.008951361656436042,Hyperlipidemia Familial Combined
228.44117647058823,0.008951361656436042,Lipopigment in extraneuronal cells
inf,0.00917343591928913,Respiratory insufficiency due to muscle weakness
221.88571428571427,0.009206523509904915,SPASTIC PARAPLEGIA 53 AUTOSOMAL RECESSIVE
221.88571428571427,0.009206523509904915,Gait Disorders Neurologic
221.88571428571427,0.009206523509904915,Lipid Metabolism Disorders
inf,0.009247216641162709,Hemangiosarcoma
inf,0.009247216641162709,Pruritus
inf,0.009346050629940436,Wide nose
inf,0.00942052089125892,Cerebellar Hypoplasia
215.69444444444446,0.00946165251114589,Deafness Congenital and Onychodystrophy Autosomal Dominant
215.69444444444446,0.00946165251114589,ZIMMERMANNLABAND SYNDROME 2
215.69444444444446,0.00946165251114589,Low hanging nasal septum
215.69444444444446,0.00946165251114589,Visible nasal septum
215.69444444444446,0.00946165251114589,Prominent nasal septum
inf,0.009595434066735312,Malformed pinnae
209.83783783783784,0.009716748660396547,Inferior vermis hypoplasia
209.83783783783784,0.009716748660396547,Hidrotic Ectodermal Dysplasia
inf,0.009721357105586031,Eye Abnormalities
inf,0.009771956167628847,Breast Carcinoma
inf,0.009797304951446019,Stippled epiphyses
inf,0.009822686570495839,Infarction Middle Cerebral Artery
inf,0.009822686570495839,Brain Neoplasms
inf,0.009899028438899886,Hyperplasia
204.28947368421052,0.009971811957487153,Low frustration tolerance
204.28947368421052,0.009971811957487153,PEROXISOME BIOGENESIS DISORDER 11B
inf,0.010026921590495919,Underdeveloped supraorbital ridges
inf,0.010026921590495919,Underdeveloped brows
199.02564102564102,0.01022684240282368,Respiratory Tract Diseases
199.02564102564102,0.01022684240282368,Leukodystrophy Metachromatic
199.02564102564102,0.01022684240282368,Abnormal gallbladder function
199.02564102564102,0.01022684240282368,Sleep Disorders Circadian Rhythm
inf,0.010415526327118925,Decreased antibody level in blood
inf,0.010415526327118925,Hypogammaglobulinemia
inf,0.010467898490593555,Ulcerative Colitis
inf,0.010731729420775517,Skin Ulcer
189.26829268292684,0.01073680473671443,PAROXYSMAL NOCTURNAL HEMOGLOBINURIA 1
189.26829268292684,0.01073680473671443,Abnormality of the pons
189.26829268292684,0.01073680473671443,Trifunctional Protein Deficiency With Myopathy And Neuropathy
189.26829268292684,0.01073680473671443,MULTIPLE CONGENITAL ANOMALIESHYPOTONIASEIZURES SYNDROME 2
inf,0.010945158300203007,Birthmark
184.73809523809524,0.010991736625968817,Cleft of hard palate
184.73809523809524,0.010991736625968817,Abnormal nervous system electrophysiology
inf,0.011133632418343831,Spastic Paraplegia
inf,0.011242054289086648,Range of joint movement increased
180.41860465116278,0.01124663566281004,FG syndrome
176.29545454545453,0.011501501847678704,Hemoglobinuria Paroxysmal
176.29545454545453,0.011501501847678704,Abnormal amniotic fluid
176.29545454545453,0.011501501847678704,MICROCEPHALY EPILEPSY AND DIABETES SYNDROME
176.29545454545453,0.011501501847678704,Neuronal CeroidLipofuscinoses
inf,0.011570472081693699,Tetralogy of Fallot
inf,0.011680995406022522,Hypertrophy of cheeks
inf,0.011680995406022522,Chubby cheeks
inf,0.011680995406022522,Puffy cheeks
inf,0.011680995406022522,Hyperplasia of cheeks
inf,0.011680995406022522,Full cheeks
inf,0.011708708325133597,Bell Palsy
inf,0.011708708325133597,Facial muscle weakness of muscles innervated by CN VII
inf,0.011736454079478159,Facial Paresis
172.35555555555555,0.011756335180545112,Intestinal hypoperistalsis
172.35555555555555,0.011756335180545112,Iris pigmentation abnormal
172.35555555555555,0.011756335180545112,Caliciviridae Infections
172.35555555555555,0.011756335180545112,Microcolon
172.35555555555555,0.011756335180545112,Aortic aneurysm familial thoracic 4
172.35555555555555,0.011756335180545112,Aneurysm of descending aorta
172.35555555555555,0.011756335180545112,Decreased peristalsis
172.35555555555555,0.011756335180545112,Megacystis microcolon intestinal hypoperistalsis syndrome
172.35555555555555,0.011756335180545112,VITAMIN B12 PLASMA LEVEL QUANTITATIVE TRAIT LOCUS 1
172.35555555555555,0.011756335180545112,Congenital aneurysm of ascending aorta
172.35555555555555,0.011756335180545112,Microcolon on contrast enema
172.35555555555555,0.011756335180545112,Dissecting aortic aneurysm
inf,0.011792044093752908,Autoimmune Diseases
inf,0.012128342337298105,Cardiovascular Diseases
inf,0.012241492478613693,Melanocytic nevus
inf,0.012241492478613693,Medulloblastoma
164.9787234042553,0.012265903290137065,Abnormality of the columella
164.9787234042553,0.012265903290137065,MENTAL RETARDATION AUTOSOMAL DOMINANT 27
inf,0.012269862101976068,Salivary Gland Neoplasms
161.52083333333334,0.012520638066878764,Recurrent protozoan infections
161.52083333333334,0.012520638066878764,Chronic lymphocytic meningitis
161.52083333333334,0.012520638066878764,Major histocompatibility complex class II deficiency
161.52083333333334,0.012520638066878764,Viral hepatitis
161.52083333333334,0.012520638066878764,Bare lymphocyte syndrome 2
158.20408163265307,0.012775339991379963,Podagra
158.20408163265307,0.012775339991379963,LeschNyhan Syndrome
158.20408163265307,0.012775339991379963,Low B cell count
158.20408163265307,0.012775339991379963,Alcohol consumption during pregnancy
inf,0.012786130143677986,Neoplasms Experimental
inf,0.012902301124524685,Abnormal skeletal development
inf,0.01296058362620534,Open mouth
inf,0.01298977412987048,Sezary Syndrome
inf,0.013018997468739866,Gynecomastia
inf,0.013136219176365498,Narrow thorax
inf,0.013253966247369759,Uterine Cervical Neoplasm
151.9607843137255,0.013284645284708982,Stippled pigmentation
151.9607843137255,0.013284645284708982,Mottled pigmentation
151.9607843137255,0.013284645284708982,Gout HPRTRelated
151.9607843137255,0.013284645284708982,Fibroadenoma
151.9607843137255,0.013284645284708982,Absent peripheral blood T cells
151.9607843137255,0.013284645284708982,Failure to thrive secondary to recurrent infections
151.9607843137255,0.013284645284708982,Severe T lymphocytopenia
inf,0.01331303679417092,Polymicrogyria
inf,0.01331303679417092,Multiple Myeloma
inf,0.013342621320372798,Arachnodactyly
inf,0.013431571910284747,Myocardial Reperfusion Injury
inf,0.013461287777345217,CafeauLait Spots
149.01923076923077,0.01353924865318053,CARDIOMYOPATHY DILATED 1X
149.01923076923077,0.01353924865318053,Absent glenoid fossa
149.01923076923077,0.01353924865318053,Fukuyama Type Congenital Muscular Dystrophy
149.01923076923077,0.01353924865318053,Hypoglycosylation of alphadystroglycan
149.01923076923077,0.01353924865318053,Glycogen Storage Disease Type I
149.01923076923077,0.01353924865318053,Pyramidal tract hypoplasia
149.01923076923077,0.01353924865318053,Glycogen storage disease type Ia
149.01923076923077,0.01353924865318053,MUSCULAR DYSTROPHY LIMBGIRDLE TYPE 2M
149.01923076923077,0.01353924865318053,MUSCULAR DYSTROPHYDYSTROGLYCANOPATHY (CONGENITAL WITHOUT MENTAL RETARDATION) TYPE B 4
inf,0.013550632389765062,Congenital small ears
inf,0.013700196781427068,Short philtrum
inf,0.013700196781427068,Necrosis
inf,0.013730208165395281,Hyperhidrosis disorder
inf,0.013730208165395281,Increased sweating
inf,0.013730208165395281,Sweating
inf,0.013790329438980672,Chronic Lymphocytic Leukemia
146.18867924528303,0.013793819169829228,Reduced activity of Nacetylglucosaminyltransferase II
146.18867924528303,0.013793819169829228,Congenital dyserythropoietic anemia type II
146.18867924528303,0.013793819169829228,COWDEN SYNDROME 7
146.18867924528303,0.013793819169829228,Olfactory lobe absence
146.18867924528303,0.013793819169829228,Endopolyploidy on chromosome studies of bone marrow
inf,0.013820439328579097,Gait Ataxia
inf,0.013971481304781461,Round face
inf,0.01400178820566994,Round full face
143.46296296296296,0.014048356833810883,Dyserythropoietic anemia
143.46296296296296,0.014048356833810883,Protracted diarrhea
143.46296296296296,0.014048356833810883,Ineffective erythropoiesis
143.46296296296296,0.014048356833810883,Distal upper limb amyotrophy
inf,0.01409290591956832,Squamous cell carcinoma of the head and neck
inf,0.014214855897767264,Thyroid Neoplasm
140.83636363636364,0.014302861646812262,Megacystis
inf,0.014306663151116008,Diabetic Nephropathy
inf,0.014337331239326593,Lymphadenopathy
inf,0.014398765921405515,Difficulties with night vision
inf,0.014398765921405515,Night Blindness
inf,0.014429532515236298,Fibrosis
inf,0.014491164208573399,Postnatal growth retardation
138.30357142857142,0.01455733360673693,CHARCOTMARIETOOTH DISEASE TYPE 4J
138.30357142857142,0.01455733360673693,Kuru
138.30357142857142,0.01455733360673693,Fatal Familial Insomnia
138.30357142857142,0.01455733360673693,Deficit in phonologic shortterm memory
138.30357142857142,0.01455733360673693,HUNTINGTON DISEASELIKE 1
138.30357142857142,0.01455733360673693,WHITESUTTON SYNDROME
138.30357142857142,0.01455733360673693,Yunis Varon syndrome
138.30357142857142,0.01455733360673693,AMYOTROPHIC LATERAL SCLEROSIS 11
138.30357142857142,0.01455733360673693,Aplastichypoplastic halluces
138.30357142857142,0.01455733360673693,Loss of facial expression
138.30357142857142,0.01455733360673693,Extrapyramidal muscular rigidity
138.30357142857142,0.01455733360673693,Prion Diseases
138.30357142857142,0.01455733360673693,Abdominal symptom
138.30357142857142,0.01455733360673693,SPONGIFORM ENCEPHALOPATHY WITH NEUROPSYCHIATRIC FEATURES
138.30357142857142,0.01455733360673693,POLYMICROGYRIA BILATERAL TEMPOROOCCIPITAL
138.30357142857142,0.01455733360673693,GerstmannStrausslerScheinker Disease
inf,0.014614821617796925,Small cell carcinoma of lung
inf,0.014614821617796925,Nasopharyngeal carcinoma
inf,0.014801292787978378,Long eyelashes
135.859649122807,0.01481177271520419,Absenthypoplastic nails
135.859649122807,0.01481177271520419,Meningoencephalocele
135.859649122807,0.01481177271520419,QUESTION MARK EARS ISOLATED
135.859649122807,0.01481177271520419,AURICULOCONDYLAR SYNDROME 3
135.859649122807,0.01481177271520419,Question mark ear
135.859649122807,0.01481177271520419,Abnormality of the knee
inf,0.014988946025803904,Thin hypoplastic alae nasi
133.5,0.015066178971108143,Tapered toe
inf,0.015209368805432683,Liver Neoplasms Experimental
inf,0.015272642259383677,Full lower lip
inf,0.015272642259383677,Prominent lower lip
131.22033898305085,0.015320552375598918,Hypoplasticaplastic distal phalanges
129.01666666666668,0.015574892927646362,Lack of delayed skin hypersensitivity reaction
129.01666666666668,0.015574892927646362,Thick cerebral cortex
129.01666666666668,0.015574892927646362,Progressive peripheral neuropathy
129.01666666666668,0.015574892927646362,Spastic paraplegia 15 autosomal recessive
inf,0.015622993973738617,Respiratory Failure
inf,0.015687121143238583,Papilloma
inf,0.015719233980760864,Atherosclerosis
126.88524590163935,0.01582920062798703,SPASTIC PARAPLEGIA 6 AUTOSOMAL DOMINANT (disorder)
126.88524590163935,0.01582920062798703,Pseudoepiphyses of second metacarpal
126.88524590163935,0.01582920062798703,RECTOPERINEAL FISTULA
126.88524590163935,0.01582920062798703,Absenthypoplastic third toe
126.88524590163935,0.01582920062798703,Satyr ear
